region,type,amount,ind,date
23,8,13.6,6,2017-09-01
23,3,13.6,2,2018-02-01
22,2,13.6,1,2018-06-01
22,8,13.6,6,2018-01-01
15,2,13.6,1,2017-10-01
375,5,13.5,1,2017-08-01
23,3,13.4,2,2018-01-01
22,2,13.4,1,2017-11-01
15,2,13.1,1,2017-09-01
23,8,13,6,2018-01-01
15,2,13,1,2018-01-01
15,2,13,1,2018-07-01
15,2,12.9,1,2018-02-01
375,5,12.9,5,2017-10-01
375,5,12.9,1,2018-07-01
23,8,12.7,2,2018-06-01
15,2,12.7,1,2018-06-01
22,2,12.7,1,2017-10-01
21,3,12.7,1,2017-08-01
375,5,12.7,5,2017-11-01
17,3,12.7,1,2018-07-01
23,8,12.6,2,2018-04-01
21,8,12.6,2,2017-12-01
170,5,12.5,1,2018-06-01
23,2,12.5,5,2018-07-01
23,8,12.4,6,2017-11-01
17,3,12.4,1,2018-06-01
23,2,12.3,5,2017-09-01
23,8,12.3,6,2017-12-01
15,2,12.3,1,2018-04-01
22,2,12.3,1,2018-01-01
23,8,12.3,2,2018-07-01
23,2,12.2,5,2017-08-01
15,2,12.2,1,2018-03-01
375,5,12.2,5,2018-02-01
23,2,12.1,5,2017-11-01
15,2,12.1,1,2018-05-01
21,3,12.1,1,2017-10-01
23,8,12,2,2018-03-01
23,8,11.9,6,2017-08-01
375,5,11.9,5,2018-04-01
375,5,11.9,5,2017-12-01
23,2,11.8,5,2018-03-01
22,2,11.8,1,2018-02-01
15,2,11.7,1,2017-08-01
22,2,11.7,1,2017-08-01
21,3,11.7,1,2017-09-01
23,2,11.6,5,2017-12-01
23,2,11.6,5,2018-04-01
23,2,11.6,5,2018-06-01
16,2,11.6,5,2018-07-01
16,8,11.4,2,2017-09-01
23,2,11.4,5,2018-01-01
22,2,11.4,1,2018-05-01
16,8,11.3,2,2017-10-01
22,3,11.3,5,2018-01-01
21,3,11.3,1,2017-12-01
15,3,11.3,1,2018-07-01
15,3,11.2,1,2018-04-01
375,5,11.2,5,2018-03-01
23,2,11.1,5,2018-05-01
17,3,11.1,1,2018-05-01
21,3,11.1,1,2018-01-01
21,3,11.1,1,2017-11-01
170,5,11,5,2018-01-01
22,2,11,1,2018-03-01
23,8,10.9,2,2018-02-01
22,3,10.9,5,2017-12-01
375,2,10.9,2,2017-08-01
17,3,10.8,1,2018-04-01
22,2,10.8,1,2018-04-01
21,8,10.8,2,2017-11-01
375,2,10.8,2,2017-09-01
23,2,10.7,5,2018-02-01
170,2,10.5,2,2017-08-01
16,2,10.4,5,2018-06-01
16,2,10.4,5,2018-04-01
170,7,10.4,6,2018-07-01
16,2,10.3,5,2018-05-01
16,2,10.3,5,2018-01-01
170,2,10.3,2,2017-09-01
22,3,10.3,5,2017-11-01
21,8,10.3,2,2017-08-01
15,3,10.2,1,2018-06-01
170,7,10.2,6,2018-06-01
375,5,10.2,5,2017-09-01
16,8,10.1,2,2017-11-01
170,5,10.1,1,2017-08-01
21,8,10.1,2,2017-10-01
170,5,10.1,1,2018-07-01
16,2,10,5,2018-02-01
15,8,10,2,2017-09-01
16,2,9.9,5,2018-03-01
15,3,9.9,1,2018-05-01
21,8,9.9,2,2018-06-01
170,5,9.9,5,2017-11-01
16,8,9.9,2,2018-07-01
170,5,9.8,5,2017-10-01
16,8,9.7,2,2017-08-01
16,2,9.7,5,2017-12-01
170,5,9.7,5,2018-02-01
16,8,9.6,6,2017-08-01
22,8,9.6,6,2018-06-01
22,3,9.6,5,2017-10-01
16,2,9.4,5,2017-10-01
16,2,9.4,5,2017-11-01
23,8,9.4,2,2017-08-01
21,8,9.4,2,2018-02-01
170,5,9.4,5,2017-12-01
16,2,9.3,5,2017-08-01
16,8,9.3,6,2017-09-01
21,8,9.3,2,2018-05-01
21,8,9.3,2,2017-09-01
170,7,9.2,6,2018-04-01
21,8,9.2,2,2018-04-01
22,3,9.2,5,2017-08-01
16,2,9.1,5,2017-09-01
170,5,9.1,5,2018-04-01
15,8,9.1,2,2017-10-01
22,3,9.1,5,2017-09-01
375,5,9.1,5,2017-08-01
170,7,9,1,2018-07-01
21,8,8.9,2,2018-03-01
170,7,8.9,1,2017-12-01
16,8,8.8,6,2017-11-01
170,7,8.8,1,2018-06-01
170,7,8.8,6,2018-05-01
22,8,8.8,2,2018-03-01
170,7,8.8,6,2017-10-01
170,7,8.8,1,2017-11-01
16,8,8.7,2,2017-12-01
170,7,8.7,1,2017-10-01
23,8,8.7,6,2018-07-01
170,7,8.6,6,2018-01-01
22,8,8.6,2,2018-04-01
170,7,8.6,6,2017-11-01
170,5,8.5,5,2018-03-01
170,7,8.5,6,2017-12-01
16,8,8.4,6,2017-12-01
23,8,8.4,6,2018-03-01
170,7,8.4,6,2017-09-01
170,7,8.3,1,2018-05-01
22,8,8.3,2,2018-02-01
16,8,8.2,2,2018-06-01
170,7,8.2,6,2017-08-01
22,8,8.2,2,2018-07-01
23,8,8,6,2018-02-01
22,8,8,6,2018-04-01
22,8,8,6,2018-07-01
170,7,7.9,1,2017-09-01
16,8,7.8,6,2017-10-01
23,8,7.8,6,2018-06-01
170,7,7.8,6,2018-03-01
22,8,7.8,6,2018-02-01
170,7,7.7,6,2018-02-01
170,7,7.6,1,2018-04-01
170,7,7.6,1,2018-03-01
15,8,7.6,2,2017-11-01
15,8,7.6,6,2017-12-01
16,3,7.5,1,2018-04-01
23,8,7.5,6,2018-05-01
22,8,7.5,6,2018-03-01
21,8,7.5,2,2018-07-01
23,8,7.3,6,2018-04-01
21,8,7.3,2,2018-01-01
22,8,7.2,6,2018-05-01
170,5,7.2,5,2017-09-01
170,7,7.1,1,2018-01-01
375,5,7.1,5,2018-05-01
16,8,7.1,6,2018-07-01
16,3,7,1,2018-03-01
21,3,7,2,2018-04-01
16,8,6.9,6,2018-06-01
16,8,6.9,6,2018-03-01
16,8,6.9,6,2018-02-01
22,8,6.9,2,2018-06-01
21,3,6.9,2,2018-02-01
21,2,6.9,5,2018-01-01
21,2,6.9,5,2017-12-01
16,3,6.8,1,2018-02-01
170,7,6.8,1,2018-02-01
21,3,6.8,2,2018-05-01
375,2,6.8,2,2018-06-01
375,5,6.8,5,2018-06-01
21,2,6.8,5,2017-11-01
375,5,6.8,5,2018-07-01
16,3,6.7,1,2018-01-01
22,8,6.7,2,2018-05-01
21,2,6.7,5,2018-05-01
21,2,6.7,5,2018-02-01
15,8,6.7,2,2017-08-01
15,8,6.7,6,2017-11-01
16,8,6.6,6,2018-05-01
21,2,6.6,5,2018-04-01
21,2,6.6,5,2017-10-01
16,3,6.6,1,2018-07-01
16,8,6.5,6,2018-01-01
17,3,6.5,6,2018-03-01
17,3,6.5,6,2018-02-01
21,2,6.5,5,2018-03-01
21,2,6.5,5,2018-07-01
21,2,6.4,5,2018-06-01
375,2,6.4,2,2018-05-01
15,8,6.4,6,2017-10-01
15,8,6.4,2,2017-12-01
15,8,6.3,6,2018-03-01
170,5,6.3,5,2017-08-01
21,2,6.3,5,2017-08-01
16,3,6.2,1,2018-06-01
16,3,6.2,1,2017-09-01
15,8,6.2,2,2018-01-01
15,8,6.2,6,2017-09-01
21,2,6.2,5,2017-09-01
16,8,6.1,2,2018-05-01
16,8,6.1,6,2018-04-01
15,2,6.1,5,2018-05-01
17,3,6.1,6,2017-10-01
23,3,6,5,2017-12-01
17,3,6,6,2018-01-01
22,2,6,5,2018-05-01
22,2,6,5,2018-04-01
21,3,6,2,2018-03-01
17,3,6,6,2017-11-01
23,3,5.9,5,2017-08-01
23,3,5.9,5,2017-09-01
15,2,5.9,5,2018-04-01
170,2,5.9,2,2018-06-01
170,7,5.9,1,2017-08-01
17,3,5.9,6,2017-08-01
17,3,5.9,6,2017-09-01
17,3,5.9,6,2017-12-01
16,3,5.8,1,2018-05-01
23,3,5.8,5,2017-11-01
21,3,5.8,2,2018-06-01
15,8,5.8,6,2017-08-01
15,2,5.7,5,2018-07-01
22,2,5.7,5,2018-07-01
21,3,5.7,2,2018-07-01
16,3,5.6,1,2017-08-01
23,3,5.6,5,2018-01-01
15,2,5.6,5,2018-06-01
15,8,5.6,2,2018-05-01
22,2,5.6,5,2018-01-01
375,2,5.6,2,2018-04-01
22,2,5.6,5,2017-08-01
22,2,5.6,5,2017-11-01
375,2,5.6,2,2017-10-01
15,8,5.5,2,2018-02-01
170,5,5.5,5,2018-05-01
375,2,5.5,2,2018-02-01
22,2,5.5,5,2017-10-01
375,2,5.5,2,2017-12-01
170,2,5.4,2,2018-05-01
22,2,5.4,5,2017-12-01
16,8,5.3,2,2018-02-01
22,2,5.3,5,2018-06-01
22,2,5.3,5,2017-09-01
170,5,5.3,5,2018-07-01
170,5,5.2,5,2018-06-01
170,2,5.2,2,2018-02-01
21,8,5.2,6,2017-09-01
17,2,5.2,1,2018-07-01
375,2,5.2,2,2018-07-01
16,3,5.1,5,2017-09-01
16,3,5.1,1,2017-12-01
16,3,5.1,5,2017-12-01
15,8,5.1,6,2018-05-01
15,8,5.1,6,2018-04-01
22,2,5.1,5,2018-02-01
170,2,5.1,2,2017-12-01
21,8,5.1,6,2017-08-01
21,8,5.1,6,2017-10-01
375,2,5.1,2,2017-11-01
16,3,5,5,2018-04-01
16,3,5,5,2018-01-01
16,3,5,1,2017-10-01
22,2,5,5,2018-03-01
170,2,5,2,2017-10-01
16,8,4.9,2,2018-03-01
15,8,4.9,6,2018-06-01
15,8,4.9,6,2018-02-01
375,2,4.9,2,2018-03-01
22,3,4.9,2,2017-11-01
22,3,4.9,2,2017-12-01
16,3,4.8,5,2018-03-01
16,3,4.8,5,2018-02-01
15,8,4.8,2,2018-03-01
15,2,4.8,5,2017-10-01
17,2,4.8,5,2018-07-01
16,3,4.7,5,2017-08-01
16,3,4.7,1,2017-11-01
22,3,4.7,2,2018-01-01
15,2,4.7,5,2017-11-01
22,3,4.7,2,2017-09-01
22,3,4.7,2,2017-10-01
15,8,4.6,2,2018-04-01
170,2,4.6,2,2018-04-01
170,2,4.6,2,2018-03-01
17,2,4.6,1,2018-04-01
15,2,4.6,5,2017-12-01
170,2,4.6,2,2017-11-01
15,8,4.5,2,2018-06-01
15,2,4.5,5,2018-02-01
15,2,4.5,5,2017-08-01
15,2,4.5,5,2017-09-01
21,8,4.5,6,2017-11-01
15,2,4.4,5,2018-03-01
17,2,4.4,5,2018-04-01
375,2,4.4,2,2018-01-01
22,3,4.4,2,2017-08-01
16,8,4.3,2,2018-04-01
17,2,4.3,1,2018-01-01
21,3,4.3,5,2017-12-01
170,2,4.3,2,2018-07-01
21,8,4.3,6,2018-07-01
21,8,4.2,6,2018-02-01
21,8,4.2,6,2018-01-01
23,3,4.2,5,2018-07-01
23,3,4.1,5,2018-03-01
23,3,4.1,5,2018-06-01
16,3,4,5,2017-10-01
23,3,4,5,2018-04-01
23,3,4,5,2018-05-01
170,2,4,2,2018-01-01
17,2,4,1,2018-05-01
21,8,4,6,2018-06-01
21,8,4,6,2018-03-01
21,3,4,5,2017-11-01
21,8,4,6,2017-12-01
15,8,4,6,2018-07-01
16,8,3.9,2,2018-01-01
23,3,3.9,5,2018-02-01
21,8,3.9,6,2018-05-01
21,8,3.9,6,2018-04-01
21,3,3.9,5,2017-10-01
17,2,3.8,1,2018-06-01
16,3,3.7,5,2017-11-01
15,3,3.7,5,2018-04-01
17,3,3.6,6,2018-06-01
17,2,3.6,5,2018-05-01
17,3,3.6,6,2018-05-01
21,3,3.6,5,2018-02-01
17,3,3.5,6,2018-04-01
17,3,3.5,6,2018-07-01
17,2,3.4,5,2018-06-01
21,3,3.4,5,2018-01-01
15,8,3.4,2,2018-07-01
15,3,3.4,5,2018-07-01
15,3,3.3,5,2018-06-01
15,3,3.2,5,2018-05-01
17,2,3.2,1,2018-03-01
21,3,3.2,5,2017-08-01
21,3,3.2,5,2017-09-01
17,2,3.1,1,2017-12-01
22,3,3.1,1,2018-07-01
23,2,3,2,2017-10-01
23,2,3,2,2017-11-01
17,2,3,1,2018-02-01
17,2,3,2,2018-01-01
22,3,3,1,2018-05-01
22,3,3,1,2018-04-01
17,2,3,2,2017-09-01
17,2,3,2,2017-10-01
17,2,3,2,2017-11-01
17,2,3,2,2017-12-01
22,5,3,2,2017-09-01
22,3,2.9,1,2018-06-01
21,3,2.9,5,2018-03-01
23,3,2.8,6,2017-08-01
23,5,2.8,1,2017-10-01
23,5,2.8,1,2018-04-01
22,3,2.8,1,2018-03-01
22,3,2.8,1,2018-02-01
21,3,2.8,5,2018-04-01
23,3,2.7,6,2017-09-01
23,3,2.7,6,2017-11-01
23,3,2.7,6,2017-12-01
15,3,2.7,1,2018-01-01
15,3,2.7,1,2017-10-01
15,3,2.7,1,2017-11-01
15,3,2.7,1,2017-12-01
23,5,2.6,1,2017-11-01
15,3,2.6,1,2017-09-01
15,3,2.6,5,2017-10-01
15,3,2.6,5,2017-11-01
16,3,2.6,2,2018-07-01
21,3,2.6,5,2018-07-01
16,3,2.5,2,2018-06-01
16,3,2.5,5,2018-06-01
23,3,2.5,6,2018-01-01
23,5,2.5,1,2018-03-01
15,3,2.5,1,2018-03-01
15,3,2.5,1,2018-02-01
17,2,2.5,5,2018-02-01
21,3,2.5,5,2018-06-01
21,3,2.5,5,2018-05-01
15,3,2.5,1,2017-08-01
15,3,2.5,5,2017-09-01
15,3,2.5,5,2017-12-01
16,3,2.5,5,2018-07-01
16,3,2.3,5,2018-05-01
16,3,2.3,2,2018-03-01
16,3,2.3,2,2018-02-01
23,5,2.3,1,2017-12-01
23,5,2.3,1,2018-01-01
23,3,2.3,6,2018-02-01
23,3,2.3,6,2018-03-01
23,3,2.3,6,2018-04-01
15,3,2.3,5,2018-03-01
17,2,2.3,5,2018-03-01
375,5,2.3,6,2018-04-01
15,3,2.3,5,2017-08-01
16,3,2.2,2,2018-05-01
16,3,2.2,2,2018-04-01
23,5,2.2,1,2017-09-01
23,3,2.2,6,2018-05-01
15,3,2.2,5,2018-02-01
17,2,2.2,1,2017-11-01
23,3,2.1,6,2018-06-01
23,2,2,2,2017-09-01
23,2,2,2,2017-12-01
17,2,2,1,2017-10-01
23,3,2,6,2018-07-01
23,5,1.8,1,2018-02-01
23,5,1.8,1,2018-05-01
22,3,1.8,5,2018-07-01
23,5,1.7,1,2017-08-01
17,2,1.7,5,2018-01-01
22,3,1.7,5,2018-06-01
17,2,1.7,5,2017-08-01
17,2,1.7,5,2017-10-01
17,2,1.7,5,2017-12-01
23,5,1.6,1,2018-06-01
22,3,1.6,5,2018-05-01
22,3,1.6,6,2018-01-01
17,2,1.6,1,2017-08-01
17,2,1.6,1,2017-09-01
22,3,1.6,6,2017-09-01
22,3,1.6,6,2017-12-01
23,5,1.6,1,2018-07-01
375,5,1.6,6,2018-07-01
170,5,1.5,6,2018-04-01
22,3,1.5,5,2018-04-01
22,3,1.5,5,2018-03-01
22,3,1.5,5,2018-02-01
375,5,1.5,6,2018-06-01
375,5,1.5,6,2018-05-01
375,5,1.5,6,2018-03-01
375,5,1.5,6,2018-01-01
17,2,1.5,5,2017-11-01
22,3,1.5,6,2017-08-01
22,3,1.5,6,2017-10-01
22,3,1.5,6,2017-11-01
375,5,1.4,6,2018-02-01
375,5,1.4,6,2017-09-01
375,5,1.4,6,2017-10-01
375,5,1.4,6,2017-11-01
375,5,1.4,6,2017-12-01
15,3,1.3,6,2018-05-01
15,3,1.3,6,2018-04-01
375,5,1.3,6,2017-08-01
15,3,1.3,6,2018-07-01
16,2,1.2,6,2018-05-01
16,2,1.2,6,2018-04-01
15,3,1.2,6,2018-06-01
17,2,1.2,5,2017-09-01
16,2,1.1,6,2018-06-01
16,2,1.1,6,2018-03-01
16,3,1.1,6,2018-03-01
16,2,1.1,6,2018-02-01
16,2,1.1,6,2018-01-01
16,2,1.1,6,2017-08-01
16,2,1.1,6,2017-09-01
16,2,1.1,6,2017-10-01
16,2,1.1,6,2018-07-01
16,3,1,6,2018-04-01
16,3,1,6,2017-08-01
16,3,1,6,2017-09-01
16,2,1,6,2017-11-01
16,2,1,6,2017-12-01
23,2,1,2,2018-02-01
23,2,1,2,2018-03-01
23,2,1,2,2018-06-01
23,2,1,2,2018-07-01
16,3,0.9,6,2018-02-01
16,3,0.9,6,2017-10-01
17,2,0.9,6,2018-06-01
21,3,0.9,6,2018-02-01
170,5,0.9,6,2018-07-01
16,3,0.8,6,2018-01-01
16,3,0.8,6,2017-11-01
16,3,0.8,6,2017-12-01
23,5,0.8,5,2017-11-01
23,5,0.8,5,2018-01-01
23,5,0.8,5,2018-03-01
23,5,0.8,5,2018-04-01
15,3,0.8,6,2018-03-01
170,5,0.8,6,2018-06-01
170,5,0.8,6,2018-05-01
170,5,0.8,6,2018-01-01
17,2,0.8,6,2018-04-01
21,3,0.8,6,2018-04-01
21,3,0.8,6,2018-03-01
15,3,0.8,6,2017-08-01
170,5,0.8,6,2017-10-01
22,5,0.8,5,2017-08-01
17,2,0.8,6,2018-07-01
16,5,0.7,1,2018-01-01
23,5,0.7,5,2017-12-01
23,5,0.7,5,2018-02-01
15,3,0.7,6,2018-02-01
170,5,0.7,6,2018-03-01
170,5,0.7,6,2018-02-01
17,2,0.7,6,2018-05-01
21,3,0.7,6,2018-06-01
21,3,0.7,6,2018-05-01
21,3,0.7,6,2018-01-01
375,5,0.7,2,2018-01-01
15,3,0.7,6,2017-09-01
15,3,0.7,6,2017-10-01
15,3,0.7,6,2017-11-01
15,3,0.7,6,2017-12-01
170,5,0.7,6,2017-08-01
170,5,0.7,6,2017-09-01
170,5,0.7,6,2017-11-01
170,5,0.7,6,2017-12-01
22,5,0.7,5,2017-09-01
22,5,0.7,5,2017-10-01
21,3,0.7,6,2017-08-01
21,5,0.7,5,2017-09-01
21,3,0.7,6,2017-09-01
21,5,0.7,5,2017-10-01
21,3,0.7,6,2017-10-01
21,3,0.7,6,2017-11-01
21,3,0.7,6,2017-12-01
170,7,0.7,2,2018-07-01
17,2,0.7,2,2018-07-01
375,5,0.7,2,2018-07-01
16,3,0.6,6,2018-06-01
16,3,0.6,6,2018-05-01
16,3,0.6,2,2018-01-01
16,3,0.6,2,2017-12-01
23,5,0.6,5,2017-08-01
23,5,0.6,5,2017-09-01
15,3,0.6,2,2018-06-01
17,2,0.6,2,2018-06-01
17,2,0.6,2,2018-05-01
17,2,0.6,2,2018-04-01
17,5,0.6,1,2018-02-01
22,2,0.6,6,2018-06-01
22,2,0.6,6,2018-05-01
22,5,0.6,1,2018-04-01
375,5,0.6,2,2018-06-01
375,5,0.6,2,2018-05-01
375,5,0.6,2,2018-04-01
375,5,0.6,2,2018-03-01
375,5,0.6,2,2018-02-01
21,5,0.6,5,2017-08-01
21,2,0.6,6,2017-08-01
21,2,0.6,6,2017-09-01
375,5,0.6,2,2017-12-01
16,3,0.6,6,2018-07-01
15,3,0.6,2,2018-07-01
17,3,0.6,2,2018-07-01
22,2,0.6,6,2018-07-01
21,2,0.6,6,2018-07-01
21,3,0.6,6,2018-07-01
16,5,0.5,1,2018-04-01
16,5,0.5,1,2018-03-01
16,5,0.5,1,2018-02-01
16,3,0.5,2,2017-08-01
16,3,0.5,2,2017-09-01
16,5,0.5,1,2017-10-01
16,5,0.5,1,2017-11-01
16,3,0.5,2,2017-11-01
16,5,0.5,1,2017-12-01
23,5,0.5,5,2018-05-01
23,5,0.5,5,2018-06-01
15,3,0.5,2,2018-05-01
15,3,0.5,2,2018-04-01
15,3,0.5,2,2018-03-01
170,7,0.5,2,2018-04-01
17,5,0.5,1,2018-06-01
17,3,0.5,2,2018-06-01
17,5,0.5,1,2018-05-01
17,5,0.5,1,2018-03-01
17,2,0.5,6,2018-03-01
17,2,0.5,6,2018-02-01
17,5,0.5,5,2018-01-01
22,2,0.5,6,2018-04-01
22,2,0.5,6,2018-03-01
21,2,0.5,6,2018-06-01
21,2,0.5,6,2018-05-01
21,5,0.5,1,2018-04-01
21,5,0.5,5,2018-04-01
21,2,0.5,6,2018-04-01
21,5,0.5,5,2018-03-01
21,2,0.5,6,2018-02-01
21,2,0.5,6,2018-01-01
17,5,0.5,1,2017-11-01
17,5,0.5,1,2017-12-01
22,2,0.5,6,2017-08-01
22,2,0.5,6,2017-10-01
22,5,0.5,5,2017-11-01
22,2,0.5,6,2017-11-01
22,2,0.5,6,2017-12-01
21,5,0.5,1,2017-09-01
21,5,0.5,1,2017-10-01
21,2,0.5,6,2017-10-01
21,2,0.5,6,2017-11-01
21,2,0.5,6,2017-12-01
375,5,0.5,2,2017-11-01
16,5,0.4,5,2018-04-01
16,5,0.4,5,2018-03-01
16,5,0.4,5,2018-01-01
16,5,0.4,1,2017-08-01
16,5,0.4,5,2017-08-01
16,5,0.4,1,2017-09-01
16,3,0.4,2,2017-10-01
16,5,0.4,5,2017-10-01
16,5,0.4,5,2017-11-01
15,2,0.4,6,2018-06-01
15,2,0.4,6,2018-05-01
15,5,0.4,1,2018-04-01
15,2,0.4,6,2018-04-01
15,3,0.4,2,2018-02-01
15,5,0.4,1,2018-01-01
15,3,0.4,2,2018-01-01
170,5,0.4,2,2018-06-01
170,5,0.4,2,2018-03-01
170,7,0.4,2,2018-02-01
170,5,0.4,2,2018-01-01
17,5,0.4,5,2018-06-01
17,3,0.4,2,2018-05-01
17,5,0.4,5,2018-05-01
17,5,0.4,1,2018-04-01
17,3,0.4,2,2018-04-01
17,5,0.4,5,2018-04-01
17,5,0.4,5,2018-03-01
17,5,0.4,5,2018-02-01
17,5,0.4,1,2018-01-01
22,5,0.4,5,2018-04-01
22,5,0.4,1,2018-03-01
22,5,0.4,5,2018-03-01
22,5,0.4,1,2018-02-01
22,5,0.4,5,2018-02-01
22,2,0.4,6,2018-02-01
22,5,0.4,1,2018-01-01
22,5,0.4,5,2018-01-01
22,2,0.4,6,2018-01-01
21,2,0.4,6,2018-03-01
21,5,0.4,5,2018-02-01
170,7,0.4,2,2017-11-01
17,5,0.4,1,2017-09-01
17,5,0.4,1,2017-10-01
17,5,0.4,5,2017-11-01
17,5,0.4,5,2017-12-01
22,5,0.4,1,2017-08-01
22,5,0.4,1,2017-09-01
22,2,0.4,6,2017-09-01
22,5,0.4,1,2017-10-01
22,5,0.4,1,2017-11-01
22,5,0.4,5,2017-12-01
21,5,0.4,5,2017-11-01
375,5,0.4,2,2017-08-01
375,5,0.4,2,2017-09-01
375,5,0.4,2,2017-10-01
23,5,0.4,5,2018-07-01
15,2,0.4,6,2018-07-01
170,5,0.4,2,2018-07-01
17,5,0.4,1,2018-07-01
17,5,0.4,5,2018-07-01
16,5,0.3,5,2018-02-01
16,5,0.3,5,2017-09-01
16,5,0.3,5,2017-12-01
23,2,0.3,6,2017-08-01
23,2,0.3,6,2017-09-01
23,2,0.3,6,2017-11-01
23,2,0.3,6,2017-12-01
23,2,0.3,6,2018-01-01
23,2,0.3,6,2018-02-01
23,2,0.3,6,2018-05-01
23,2,0.3,6,2018-06-01
15,5,0.3,5,2018-04-01
15,5,0.3,1,2018-03-01
15,5,0.3,1,2018-02-01
170,7,0.3,2,2018-06-01
170,5,0.3,2,2018-05-01
170,5,0.3,2,2018-04-01
170,7,0.3,2,2018-03-01
170,5,0.3,2,2018-02-01
170,7,0.3,2,2018-01-01
22,5,0.3,1,2018-06-01
22,3,0.3,2,2018-06-01
22,5,0.3,5,2018-06-01
22,5,0.3,1,2018-05-01
22,3,0.3,2,2018-05-01
22,3,0.3,2,2018-04-01
22,3,0.3,2,2018-03-01
22,3,0.3,2,2018-02-01
21,5,0.3,1,2018-03-01
21,5,0.3,1,2018-02-01
21,5,0.3,1,2018-01-01
21,5,0.3,5,2018-01-01
15,3,0.3,2,2017-08-01
15,2,0.3,6,2017-08-01
15,5,0.3,1,2017-09-01
15,3,0.3,2,2017-09-01
15,2,0.3,6,2017-09-01
15,5,0.3,1,2017-10-01
15,3,0.3,2,2017-10-01
15,5,0.3,1,2017-11-01
15,3,0.3,2,2017-11-01
15,5,0.3,5,2017-11-01
15,5,0.3,1,2017-12-01
15,3,0.3,2,2017-12-01
15,5,0.3,5,2017-12-01
170,7,0.3,2,2017-08-01
170,7,0.3,2,2017-09-01
170,7,0.3,2,2017-10-01
170,7,0.3,2,2017-12-01
170,5,0.3,2,2017-12-01
17,5,0.3,1,2017-08-01
17,5,0.3,5,2017-08-01
17,5,0.3,5,2017-09-01
17,5,0.3,5,2017-10-01
22,5,0.3,1,2017-12-01
21,5,0.3,1,2017-08-01
21,2,0.3,2,2017-10-01
21,5,0.3,1,2017-11-01
21,2,0.3,2,2017-11-01
21,5,0.3,1,2017-12-01
21,5,0.3,5,2017-12-01
23,2,0.3,6,2018-07-01
22,5,0.3,1,2018-07-01
22,3,0.3,2,2018-07-01
16,5,0.2,1,2018-06-01
16,5,0.2,5,2018-06-01
16,5,0.2,1,2018-05-01
16,5,0.2,5,2018-05-01
23,5,0.2,6,2017-08-01
23,5,0.2,6,2017-09-01
23,5,0.2,6,2017-11-01
23,5,0.2,6,2017-12-01
23,5,0.2,6,2018-01-01
23,5,0.2,6,2018-02-01
23,2,0.2,6,2018-03-01
23,5,0.2,6,2018-03-01
23,2,0.2,6,2018-04-01
23,5,0.2,6,2018-04-01
23,5,0.2,6,2018-05-01
23,5,0.2,6,2018-06-01
15,5,0.2,5,2018-06-01
15,5,0.2,1,2018-05-01
15,5,0.2,5,2018-05-01
15,5,0.2,5,2018-03-01
15,2,0.2,6,2018-03-01
15,5,0.2,5,2018-02-01
15,2,0.2,6,2018-02-01
170,7,0.2,2,2018-05-01
17,5,0.2,6,2018-06-01
17,5,0.2,6,2018-05-01
17,5,0.2,6,2018-04-01
17,5,0.2,6,2018-03-01
17,5,0.2,6,2018-02-01
17,2,0.2,6,2018-01-01
17,5,0.2,6,2018-01-01
22,3,0.2,6,2018-06-01
22,5,0.2,5,2018-05-01
22,3,0.2,6,2018-05-01
22,3,0.2,6,2018-04-01
22,5,0.2,6,2018-04-01
22,3,0.2,6,2018-03-01
22,5,0.2,6,2018-03-01
22,3,0.2,6,2018-02-01
22,5,0.2,6,2018-02-01
21,5,0.2,1,2018-06-01
21,2,0.2,2,2018-06-01
21,5,0.2,5,2018-06-01
21,5,0.2,1,2018-05-01
21,2,0.2,2,2018-05-01
21,5,0.2,5,2018-05-01
21,2,0.2,2,2018-04-01
21,2,0.2,2,2018-02-01
21,2,0.2,2,2018-01-01
21,3,0.2,2,2018-01-01
15,5,0.2,1,2017-08-01
15,2,0.2,2,2017-08-01
15,5,0.2,5,2017-08-01
15,2,0.2,2,2017-09-01
15,5,0.2,5,2017-09-01
15,2,0.2,2,2017-10-01
15,5,0.2,5,2017-10-01
15,2,0.2,6,2017-10-01
15,2,0.2,6,2017-11-01
15,2,0.2,6,2017-12-01
170,5,0.2,2,2017-08-01
170,5,0.2,2,2017-09-01
170,5,0.2,2,2017-10-01
170,5,0.2,2,2017-11-01
17,2,0.2,6,2017-08-01
17,2,0.2,6,2017-09-01
17,2,0.2,6,2017-10-01
17,2,0.2,6,2017-11-01
17,5,0.2,6,2017-11-01
17,2,0.2,6,2017-12-01
22,5,0.2,6,2017-08-01
22,5,0.2,6,2017-09-01
22,5,0.2,6,2017-10-01
22,5,0.2,6,2017-11-01
22,5,0.2,6,2017-12-01
21,2,0.2,2,2017-08-01
21,3,0.2,2,2017-08-01
21,2,0.2,2,2017-09-01
21,3,0.2,2,2017-09-01
21,3,0.2,2,2017-10-01
21,3,0.2,2,2017-11-01
21,2,0.2,2,2017-12-01
21,3,0.2,2,2017-12-01
23,5,0.2,6,2018-07-01
15,5,0.2,5,2018-07-01
17,5,0.2,6,2018-07-01
22,5,0.2,5,2018-07-01
21,5,0.2,1,2018-07-01
21,2,0.2,2,2018-07-01
21,5,0.2,5,2018-07-01
16,2,0.1,2,2018-03-01
16,5,0.1,6,2018-03-01
16,5,0.1,6,2018-02-01
